,household,scenario,absolute poverty,relative poverty,year,minwage
850,Ühe lapsega paar,Ennustatud,0,7.34,2019,601
851,Kahe lapsega paar,Tegelik,0,9.52,2019,601
852,Kahe lapsega paar,Ennustatud,0,9.24,2019,601
853,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,601
854,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,601
855,Üksik mees,Tegelik,6.03,32.75,2019,602
856,Üksik mees,Ennustatud,6.03,32.75,2019,602
857,Üksik naine,Tegelik,1.32,21.29,2019,602
858,Üksik naine,Ennustatud,1.32,21.29,2019,602
859,Üksikvanem,Tegelik,0,30.12,2019,602
860,Üksikvanem,Ennustatud,0,27.96,2019,602
861,Lasteta paar,Tegelik,0.26,9.19,2019,602
862,Lasteta paar,Ennustatud,0.26,8.96,2019,602
863,Ühe lapsega paar,Tegelik,0,7.34,2019,602
864,Ühe lapsega paar,Ennustatud,0,7.34,2019,602
865,Kahe lapsega paar,Tegelik,0,9.52,2019,602
866,Kahe lapsega paar,Ennustatud,0,9.24,2019,602
867,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,602
868,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,602
869,Üksik mees,Tegelik,6.03,32.75,2019,603
870,Üksik mees,Ennustatud,6.03,32.75,2019,603
871,Üksik naine,Tegelik,1.32,21.29,2019,603
872,Üksik naine,Ennustatud,1.32,21.29,2019,603
873,Üksikvanem,Tegelik,0,30.12,2019,603
874,Üksikvanem,Ennustatud,0,27.96,2019,603
875,Lasteta paar,Tegelik,0.26,9.19,2019,603
876,Lasteta paar,Ennustatud,0.26,8.96,2019,603
877,Ühe lapsega paar,Tegelik,0,7.34,2019,603
878,Ühe lapsega paar,Ennustatud,0,7.34,2019,603
879,Kahe lapsega paar,Tegelik,0,9.52,2019,603
880,Kahe lapsega paar,Ennustatud,0,9.24,2019,603
881,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,603
882,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,603
883,Üksik mees,Tegelik,6.03,32.75,2019,604
884,Üksik mees,Ennustatud,6.03,32.75,2019,604
885,Üksik naine,Tegelik,1.32,21.29,2019,604
886,Üksik naine,Ennustatud,1.32,21.29,2019,604
887,Üksikvanem,Tegelik,0,30.12,2019,604
888,Üksikvanem,Ennustatud,0,27.96,2019,604
889,Lasteta paar,Tegelik,0.26,9.19,2019,604
890,Lasteta paar,Ennustatud,0.26,8.96,2019,604
891,Ühe lapsega paar,Tegelik,0,7.34,2019,604
892,Ühe lapsega paar,Ennustatud,0,7.34,2019,604
893,Kahe lapsega paar,Tegelik,0,9.52,2019,604
894,Kahe lapsega paar,Ennustatud,0,9.24,2019,604
895,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,604
896,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,604
897,Üksik mees,Tegelik,6.03,32.75,2019,605
898,Üksik mees,Ennustatud,6.03,32.75,2019,605
899,Üksik naine,Tegelik,1.32,21.29,2019,605
900,Üksik naine,Ennustatud,1.32,21.29,2019,605
901,Üksikvanem,Tegelik,0,30.12,2019,605
902,Üksikvanem,Ennustatud,0,27.96,2019,605
903,Lasteta paar,Tegelik,0.26,9.19,2019,605
904,Lasteta paar,Ennustatud,0.26,8.96,2019,605
905,Ühe lapsega paar,Tegelik,0,7.34,2019,605
906,Ühe lapsega paar,Ennustatud,0,7.34,2019,605
907,Kahe lapsega paar,Tegelik,0,9.52,2019,605
908,Kahe lapsega paar,Ennustatud,0,9.24,2019,605
909,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,605
910,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,605
911,Üksik mees,Tegelik,6.03,32.75,2019,606
912,Üksik mees,Ennustatud,6.03,32.75,2019,606
913,Üksik naine,Tegelik,1.32,21.29,2019,606
914,Üksik naine,Ennustatud,1.32,21.29,2019,606
915,Üksikvanem,Tegelik,0,30.12,2019,606
916,Üksikvanem,Ennustatud,0,27.96,2019,606
917,Lasteta paar,Tegelik,0.26,9.19,2019,606
918,Lasteta paar,Ennustatud,0.26,8.96,2019,606
919,Ühe lapsega paar,Tegelik,0,7.34,2019,606
920,Ühe lapsega paar,Ennustatud,0,7.34,2019,606
921,Kahe lapsega paar,Tegelik,0,9.52,2019,606
922,Kahe lapsega paar,Ennustatud,0,9.24,2019,606
923,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,606
924,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,606
925,Üksik mees,Tegelik,6.03,32.75,2019,607
926,Üksik mees,Ennustatud,6.03,32.75,2019,607
927,Üksik naine,Tegelik,1.32,21.29,2019,607
928,Üksik naine,Ennustatud,1.32,21.29,2019,607
929,Üksikvanem,Tegelik,0,30.12,2019,607
930,Üksikvanem,Ennustatud,0,27.96,2019,607
931,Lasteta paar,Tegelik,0.26,9.19,2019,607
932,Lasteta paar,Ennustatud,0.26,8.96,2019,607
933,Ühe lapsega paar,Tegelik,0,7.34,2019,607
934,Ühe lapsega paar,Ennustatud,0,7.34,2019,607
935,Kahe lapsega paar,Tegelik,0,9.52,2019,607
936,Kahe lapsega paar,Ennustatud,0,9.24,2019,607
937,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,607
938,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,607
939,Üksik mees,Tegelik,6.03,32.75,2019,608
940,Üksik mees,Ennustatud,6.03,32.75,2019,608
941,Üksik naine,Tegelik,1.32,21.29,2019,608
942,Üksik naine,Ennustatud,1.32,21.29,2019,608
943,Üksikvanem,Tegelik,0,30.12,2019,608
944,Üksikvanem,Ennustatud,0,27.96,2019,608
945,Lasteta paar,Tegelik,0.26,9.19,2019,608
946,Lasteta paar,Ennustatud,0.26,8.96,2019,608
947,Ühe lapsega paar,Tegelik,0,7.34,2019,608
948,Ühe lapsega paar,Ennustatud,0,7.34,2019,608
949,Kahe lapsega paar,Tegelik,0,9.52,2019,608
950,Kahe lapsega paar,Ennustatud,0,9.24,2019,608
951,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,608
952,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,608
953,Üksik mees,Tegelik,6.03,32.75,2019,609
954,Üksik mees,Ennustatud,6.03,32.75,2019,609
955,Üksik naine,Tegelik,1.32,21.29,2019,609
956,Üksik naine,Ennustatud,1.32,21.29,2019,609
957,Üksikvanem,Tegelik,0,30.12,2019,609
958,Üksikvanem,Ennustatud,0,27.96,2019,609
959,Lasteta paar,Tegelik,0.26,9.19,2019,609
960,Lasteta paar,Ennustatud,0.26,8.96,2019,609
961,Ühe lapsega paar,Tegelik,0,7.34,2019,609
962,Ühe lapsega paar,Ennustatud,0,7.34,2019,609
963,Kahe lapsega paar,Tegelik,0,9.52,2019,609
964,Kahe lapsega paar,Ennustatud,0,9.24,2019,609
965,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,609
966,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,609
967,Üksik mees,Tegelik,6.03,32.75,2019,610
968,Üksik mees,Ennustatud,6.03,32.75,2019,610
969,Üksik naine,Tegelik,1.32,21.29,2019,610
970,Üksik naine,Ennustatud,1.32,21.29,2019,610
971,Üksikvanem,Tegelik,0,30.12,2019,610
972,Üksikvanem,Ennustatud,0,27.96,2019,610
973,Lasteta paar,Tegelik,0.26,9.19,2019,610
974,Lasteta paar,Ennustatud,0.26,8.96,2019,610
975,Ühe lapsega paar,Tegelik,0,7.34,2019,610
976,Ühe lapsega paar,Ennustatud,0,7.34,2019,610
977,Kahe lapsega paar,Tegelik,0,9.52,2019,610
978,Kahe lapsega paar,Ennustatud,0,9.24,2019,610
979,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,610
980,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,610
981,Üksik mees,Tegelik,6.03,32.75,2019,611
982,Üksik mees,Ennustatud,6.03,32.75,2019,611
983,Üksik naine,Tegelik,1.32,21.29,2019,611
984,Üksik naine,Ennustatud,1.32,21.29,2019,611
985,Üksikvanem,Tegelik,0,30.12,2019,611
986,Üksikvanem,Ennustatud,0,27.96,2019,611
987,Lasteta paar,Tegelik,0.26,9.19,2019,611
988,Lasteta paar,Ennustatud,0.26,8.96,2019,611
989,Ühe lapsega paar,Tegelik,0,7.34,2019,611
990,Ühe lapsega paar,Ennustatud,0,7.34,2019,611
991,Kahe lapsega paar,Tegelik,0,9.52,2019,611
992,Kahe lapsega paar,Ennustatud,0,9.24,2019,611
993,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,611
994,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,611
995,Üksik mees,Tegelik,6.03,32.75,2019,612
996,Üksik mees,Ennustatud,6.03,32.75,2019,612
997,Üksik naine,Tegelik,1.32,21.29,2019,612
998,Üksik naine,Ennustatud,1.32,21.29,2019,612
999,Üksikvanem,Tegelik,0,30.12,2019,612
1000,Üksikvanem,Ennustatud,0,27.96,2019,612
1001,Lasteta paar,Tegelik,0.26,9.19,2019,612
1002,Lasteta paar,Ennustatud,0.26,8.96,2019,612
1003,Ühe lapsega paar,Tegelik,0,7.34,2019,612
1004,Ühe lapsega paar,Ennustatud,0,7.34,2019,612
1005,Kahe lapsega paar,Tegelik,0,9.52,2019,612
1006,Kahe lapsega paar,Ennustatud,0,9.24,2019,612
1007,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,612
1008,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,612
1009,Üksik mees,Tegelik,6.03,32.75,2019,613
1010,Üksik mees,Ennustatud,6.03,32.75,2019,613
1011,Üksik naine,Tegelik,1.32,21.29,2019,613
1012,Üksik naine,Ennustatud,1.32,21.29,2019,613
1013,Üksikvanem,Tegelik,0,30.12,2019,613
1014,Üksikvanem,Ennustatud,0,27.96,2019,613
1015,Lasteta paar,Tegelik,0.26,9.19,2019,613
1016,Lasteta paar,Ennustatud,0.26,8.96,2019,613
1017,Ühe lapsega paar,Tegelik,0,7.34,2019,613
1018,Ühe lapsega paar,Ennustatud,0,7.34,2019,613
1019,Kahe lapsega paar,Tegelik,0,9.52,2019,613
1020,Kahe lapsega paar,Ennustatud,0,9.24,2019,613
1021,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,613
1022,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,613
1023,Üksik mees,Tegelik,6.03,32.75,2019,614
1024,Üksik mees,Ennustatud,6.03,32.75,2019,614
1025,Üksik naine,Tegelik,1.32,21.29,2019,614
1026,Üksik naine,Ennustatud,1.32,21.29,2019,614
1027,Üksikvanem,Tegelik,0,30.12,2019,614
1028,Üksikvanem,Ennustatud,0,27.96,2019,614
1029,Lasteta paar,Tegelik,0.26,9.19,2019,614
1030,Lasteta paar,Ennustatud,0.26,8.96,2019,614
1031,Ühe lapsega paar,Tegelik,0,7.34,2019,614
1032,Ühe lapsega paar,Ennustatud,0,7.34,2019,614
1033,Kahe lapsega paar,Tegelik,0,9.52,2019,614
1034,Kahe lapsega paar,Ennustatud,0,9.24,2019,614
1035,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,614
1036,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,614
1037,Üksik mees,Tegelik,6.03,32.75,2019,615
1038,Üksik mees,Ennustatud,6.03,32.75,2019,615
1039,Üksik naine,Tegelik,1.32,21.29,2019,615
1040,Üksik naine,Ennustatud,1.32,21.29,2019,615
1041,Üksikvanem,Tegelik,0,30.12,2019,615
1042,Üksikvanem,Ennustatud,0,27.96,2019,615
1043,Lasteta paar,Tegelik,0.26,9.19,2019,615
1044,Lasteta paar,Ennustatud,0.26,8.96,2019,615
1045,Ühe lapsega paar,Tegelik,0,7.34,2019,615
1046,Ühe lapsega paar,Ennustatud,0,7.34,2019,615
1047,Kahe lapsega paar,Tegelik,0,9.52,2019,615
1048,Kahe lapsega paar,Ennustatud,0,9.24,2019,615
1049,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,615
1050,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,615
1051,Üksik mees,Tegelik,6.03,32.75,2019,616
1052,Üksik mees,Ennustatud,6.03,32.75,2019,616
1053,Üksik naine,Tegelik,1.32,21.29,2019,616
1054,Üksik naine,Ennustatud,1.32,21.29,2019,616
1055,Üksikvanem,Tegelik,0,30.12,2019,616
1056,Üksikvanem,Ennustatud,0,27.96,2019,616
1057,Lasteta paar,Tegelik,0.26,9.19,2019,616
1058,Lasteta paar,Ennustatud,0.26,8.96,2019,616
1059,Ühe lapsega paar,Tegelik,0,7.34,2019,616
1060,Ühe lapsega paar,Ennustatud,0,7.34,2019,616
1061,Kahe lapsega paar,Tegelik,0,9.52,2019,616
1062,Kahe lapsega paar,Ennustatud,0,9.24,2019,616
1063,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,616
1064,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,616
1065,Üksik mees,Tegelik,6.03,32.75,2019,617
1066,Üksik mees,Ennustatud,6.03,32.75,2019,617
1067,Üksik naine,Tegelik,1.32,21.29,2019,617
1068,Üksik naine,Ennustatud,1.32,21.29,2019,617
1069,Üksikvanem,Tegelik,0,30.12,2019,617
1070,Üksikvanem,Ennustatud,0,27.96,2019,617
1071,Lasteta paar,Tegelik,0.26,9.19,2019,617
1072,Lasteta paar,Ennustatud,0.26,8.96,2019,617
1073,Ühe lapsega paar,Tegelik,0,7.34,2019,617
1074,Ühe lapsega paar,Ennustatud,0,7.34,2019,617
1075,Kahe lapsega paar,Tegelik,0,9.52,2019,617
1076,Kahe lapsega paar,Ennustatud,0,9.24,2019,617
1077,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,617
1078,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,617
1079,Üksik mees,Tegelik,6.03,32.75,2019,618
1080,Üksik mees,Ennustatud,6.03,32.75,2019,618
1081,Üksik naine,Tegelik,1.32,21.29,2019,618
1082,Üksik naine,Ennustatud,1.32,21.29,2019,618
1083,Üksikvanem,Tegelik,0,30.12,2019,618
1084,Üksikvanem,Ennustatud,0,27.96,2019,618
1085,Lasteta paar,Tegelik,0.26,9.19,2019,618
1086,Lasteta paar,Ennustatud,0.26,8.96,2019,618
1087,Ühe lapsega paar,Tegelik,0,7.34,2019,618
1088,Ühe lapsega paar,Ennustatud,0,7.34,2019,618
1089,Kahe lapsega paar,Tegelik,0,9.52,2019,618
1090,Kahe lapsega paar,Ennustatud,0,9.24,2019,618
1091,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,618
1092,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,618
1093,Üksik mees,Tegelik,6.03,32.75,2019,619
1094,Üksik mees,Ennustatud,6.03,32.75,2019,619
1095,Üksik naine,Tegelik,1.32,21.29,2019,619
1096,Üksik naine,Ennustatud,1.32,21.29,2019,619
1097,Üksikvanem,Tegelik,0,30.12,2019,619
1098,Üksikvanem,Ennustatud,0,27.96,2019,619
1099,Lasteta paar,Tegelik,0.26,9.19,2019,619
1100,Lasteta paar,Ennustatud,0.26,8.96,2019,619
1101,Ühe lapsega paar,Tegelik,0,7.34,2019,619
1102,Ühe lapsega paar,Ennustatud,0,7.34,2019,619
1103,Kahe lapsega paar,Tegelik,0,9.52,2019,619
1104,Kahe lapsega paar,Ennustatud,0,9.24,2019,619
1105,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,619
1106,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,619
1107,Üksik mees,Tegelik,6.03,32.75,2019,620
1108,Üksik mees,Ennustatud,6.03,32.75,2019,620
1109,Üksik naine,Tegelik,1.32,21.29,2019,620
1110,Üksik naine,Ennustatud,1.32,21.29,2019,620
1111,Üksikvanem,Tegelik,0,30.12,2019,620
1112,Üksikvanem,Ennustatud,0,27.96,2019,620
1113,Lasteta paar,Tegelik,0.26,9.19,2019,620
1114,Lasteta paar,Ennustatud,0.26,8.96,2019,620
1115,Ühe lapsega paar,Tegelik,0,7.34,2019,620
1116,Ühe lapsega paar,Ennustatud,0,7.34,2019,620
1117,Kahe lapsega paar,Tegelik,0,9.52,2019,620
1118,Kahe lapsega paar,Ennustatud,0,9.24,2019,620
1119,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,620
1120,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,620
1121,Üksik mees,Tegelik,6.03,32.75,2019,621
1122,Üksik mees,Ennustatud,6.03,32.75,2019,621
1123,Üksik naine,Tegelik,1.32,21.29,2019,621
1124,Üksik naine,Ennustatud,1.32,21.29,2019,621
1125,Üksikvanem,Tegelik,0,30.12,2019,621
1126,Üksikvanem,Ennustatud,0,27.96,2019,621
1127,Lasteta paar,Tegelik,0.26,9.19,2019,621
1128,Lasteta paar,Ennustatud,0.26,8.96,2019,621
1129,Ühe lapsega paar,Tegelik,0,7.34,2019,621
1130,Ühe lapsega paar,Ennustatud,0,7.34,2019,621
1131,Kahe lapsega paar,Tegelik,0,9.52,2019,621
1132,Kahe lapsega paar,Ennustatud,0,9.24,2019,621
1133,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,621
1134,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,621
1135,Üksik mees,Tegelik,6.03,32.75,2019,622
1136,Üksik mees,Ennustatud,6.03,32.75,2019,622
1137,Üksik naine,Tegelik,1.32,21.29,2019,622
1138,Üksik naine,Ennustatud,1.32,21.29,2019,622
1139,Üksikvanem,Tegelik,0,30.12,2019,622
1140,Üksikvanem,Ennustatud,0,27.96,2019,622
1141,Lasteta paar,Tegelik,0.26,9.19,2019,622
1142,Lasteta paar,Ennustatud,0.26,8.79,2019,622
1143,Ühe lapsega paar,Tegelik,0,7.34,2019,622
1144,Ühe lapsega paar,Ennustatud,0,7.34,2019,622
1145,Kahe lapsega paar,Tegelik,0,9.52,2019,622
1146,Kahe lapsega paar,Ennustatud,0,9.24,2019,622
1147,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,622
1148,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,622
1149,Üksik mees,Tegelik,6.03,32.75,2019,623
1150,Üksik mees,Ennustatud,6.03,32.75,2019,623
1151,Üksik naine,Tegelik,1.32,21.29,2019,623
1152,Üksik naine,Ennustatud,1.32,21.29,2019,623
1153,Üksikvanem,Tegelik,0,30.12,2019,623
1154,Üksikvanem,Ennustatud,0,27.96,2019,623
1155,Lasteta paar,Tegelik,0.26,9.19,2019,623
1156,Lasteta paar,Ennustatud,0.26,8.79,2019,623
1157,Ühe lapsega paar,Tegelik,0,7.34,2019,623
1158,Ühe lapsega paar,Ennustatud,0,7.34,2019,623
1159,Kahe lapsega paar,Tegelik,0,9.52,2019,623
1160,Kahe lapsega paar,Ennustatud,0,9.24,2019,623
1161,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,623
1162,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,623
1163,Üksik mees,Tegelik,6.03,32.75,2019,624
1164,Üksik mees,Ennustatud,6.03,32.75,2019,624
1165,Üksik naine,Tegelik,1.32,21.29,2019,624
1166,Üksik naine,Ennustatud,1.32,21.29,2019,624
1167,Üksikvanem,Tegelik,0,30.12,2019,624
1168,Üksikvanem,Ennustatud,0,27.96,2019,624
1169,Lasteta paar,Tegelik,0.26,9.19,2019,624
1170,Lasteta paar,Ennustatud,0.26,8.79,2019,624
1171,Ühe lapsega paar,Tegelik,0,7.34,2019,624
1172,Ühe lapsega paar,Ennustatud,0,7.34,2019,624
1173,Kahe lapsega paar,Tegelik,0,9.52,2019,624
1174,Kahe lapsega paar,Ennustatud,0,9.24,2019,624
1175,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,624
1176,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,624
1177,Üksik mees,Tegelik,6.03,32.75,2019,625
1178,Üksik mees,Ennustatud,6.03,32.75,2019,625
1179,Üksik naine,Tegelik,1.32,21.29,2019,625
1180,Üksik naine,Ennustatud,1.32,21.29,2019,625
1181,Üksikvanem,Tegelik,0,30.12,2019,625
1182,Üksikvanem,Ennustatud,0,27.96,2019,625
1183,Lasteta paar,Tegelik,0.26,9.19,2019,625
1184,Lasteta paar,Ennustatud,0.26,8.79,2019,625
1185,Ühe lapsega paar,Tegelik,0,7.34,2019,625
1186,Ühe lapsega paar,Ennustatud,0,7.34,2019,625
1187,Kahe lapsega paar,Tegelik,0,9.52,2019,625
1188,Kahe lapsega paar,Ennustatud,0,9.24,2019,625
1189,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,625
1190,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2019,625
1191,Üksik mees,Tegelik,6.03,32.75,2019,626
1192,Üksik mees,Ennustatud,6.03,32.75,2019,626
1193,Üksik naine,Tegelik,1.32,21.29,2019,626
1194,Üksik naine,Ennustatud,1.32,21.29,2019,626
1195,Üksikvanem,Tegelik,0,30.12,2019,626
1196,Üksikvanem,Ennustatud,0,27.96,2019,626
1197,Lasteta paar,Tegelik,0.26,9.19,2019,626
1198,Lasteta paar,Ennustatud,0.26,8.9,2019,626
1199,Ühe lapsega paar,Tegelik,0,7.34,2019,626
1200,Ühe lapsega paar,Ennustatud,0,7.34,2019,626
1201,Kahe lapsega paar,Tegelik,0,9.52,2019,626
1202,Kahe lapsega paar,Ennustatud,0,9.24,2019,626
1203,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,626
1204,Kolme ja enama lapsega paar,Ennustatud,0,7.57,2019,626
1205,Üksik mees,Tegelik,6.03,32.75,2019,627
1206,Üksik mees,Ennustatud,6.03,32.75,2019,627
1207,Üksik naine,Tegelik,1.32,21.29,2019,627
1208,Üksik naine,Ennustatud,1.32,21.29,2019,627
1209,Üksikvanem,Tegelik,0,30.12,2019,627
1210,Üksikvanem,Ennustatud,0,27.96,2019,627
1211,Lasteta paar,Tegelik,0.26,9.19,2019,627
1212,Lasteta paar,Ennustatud,0.26,8.9,2019,627
1213,Ühe lapsega paar,Tegelik,0,7.34,2019,627
1214,Ühe lapsega paar,Ennustatud,0,7.34,2019,627
1215,Kahe lapsega paar,Tegelik,0,9.52,2019,627
1216,Kahe lapsega paar,Ennustatud,0,9.24,2019,627
1217,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,627
1218,Kolme ja enama lapsega paar,Ennustatud,0,7.57,2019,627
1219,Üksik mees,Tegelik,6.03,32.75,2019,628
1220,Üksik mees,Ennustatud,6.03,32.75,2019,628
1221,Üksik naine,Tegelik,1.32,21.29,2019,628
1222,Üksik naine,Ennustatud,1.32,21.29,2019,628
1223,Üksikvanem,Tegelik,0,30.12,2019,628
1224,Üksikvanem,Ennustatud,0,27.96,2019,628
1225,Lasteta paar,Tegelik,0.26,9.19,2019,628
1226,Lasteta paar,Ennustatud,0.26,8.9,2019,628
1227,Ühe lapsega paar,Tegelik,0,7.34,2019,628
1228,Ühe lapsega paar,Ennustatud,0,7.34,2019,628
1229,Kahe lapsega paar,Tegelik,0,9.52,2019,628
1230,Kahe lapsega paar,Ennustatud,0,9.24,2019,628
1231,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,628
1232,Kolme ja enama lapsega paar,Ennustatud,0,7.57,2019,628
1233,Üksik mees,Tegelik,6.03,32.75,2019,629
1234,Üksik mees,Ennustatud,6.03,32.75,2019,629
1235,Üksik naine,Tegelik,1.32,21.29,2019,629
1236,Üksik naine,Ennustatud,1.32,21.29,2019,629
1237,Üksikvanem,Tegelik,0,30.12,2019,629
1238,Üksikvanem,Ennustatud,0,27.79,2019,629
1239,Lasteta paar,Tegelik,0.26,9.19,2019,629
1240,Lasteta paar,Ennustatud,0.26,8.9,2019,629
1241,Ühe lapsega paar,Tegelik,0,7.34,2019,629
1242,Ühe lapsega paar,Ennustatud,0,7.34,2019,629
1243,Kahe lapsega paar,Tegelik,0,9.52,2019,629
1244,Kahe lapsega paar,Ennustatud,0,9.24,2019,629
1245,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,629
1246,Kolme ja enama lapsega paar,Ennustatud,0,7.57,2019,629
1247,Üksik mees,Tegelik,6.03,32.75,2019,630
1248,Üksik mees,Ennustatud,6.03,32.75,2019,630
1249,Üksik naine,Tegelik,1.32,21.29,2019,630
1250,Üksik naine,Ennustatud,1.32,21.29,2019,630
1251,Üksikvanem,Tegelik,0,30.12,2019,630
1252,Üksikvanem,Ennustatud,0,27.79,2019,630
1253,Lasteta paar,Tegelik,0.26,9.19,2019,630
1254,Lasteta paar,Ennustatud,0.26,8.9,2019,630
1255,Ühe lapsega paar,Tegelik,0,7.34,2019,630
1256,Ühe lapsega paar,Ennustatud,0,7.34,2019,630
1257,Kahe lapsega paar,Tegelik,0,9.52,2019,630
1258,Kahe lapsega paar,Ennustatud,0,9.24,2019,630
1259,Kolme ja enama lapsega paar,Tegelik,0,7.99,2019,630
1260,Kolme ja enama lapsega paar,Ennustatud,0,7.57,2019,630
1261,Üksik mees,Tegelik,6.03,32.75,2019,631
1262,Üksik mees,Ennustatud,6.03,32.75,2019,631
1263,Üksik naine,Tegelik,1.32,21.29,2019,631
1264,Üksik naine,Ennustatud,1.32,21.29,2019,631
1265,Üksikvanem,Tegelik,0,30.12,2019,631
1266,Üksikvanem,Ennustatud,0,27.79,2019,631
1267,Lasteta paar,Tegelik,0.26,9.19,2019,631
1268,Lasteta paar,Ennustatud,0.26,8.9,2019,631
